HEU X,HEU Y,HEU Z
0,0,0
detector location: NE
time bin upper bound,flux mean,flux RE
0.1,3.95586092989e-07,0.000389206763659
0.101,2.6879846967e-12,0.118845732242
0.102,5.43988900013e-13,0.28204968054
0.103,5.14986328662e-13,0.297978386905
0.104,3.42612952321e-13,0.34420225646
0.105,2.59868232482e-13,0.419945602086
0.106,3.1033864751e-13,0.410482250562
0.107,4.5389278586e-13,0.329898573722
0.108,4.99819333201e-13,0.255902558024
0.109,4.47884117587e-13,0.295263680898
0.11,2.71816490367e-13,0.396238639006
detector location: NW
time bin upper bound,flux mean,flux RE
0.1,5.36247069304e-07,0.000333059856357
0.101,5.3869584544e-12,0.0978741765455
0.102,3.95750418619e-13,0.295811015893
0.103,3.75397241702e-13,0.29218719712
0.104,3.92777764408e-13,0.375610466441
0.105,1.99504841689e-13,0.40115625091
0.106,2.02837246549e-13,0.406437353491
0.107,5.12800342966e-13,0.275498647779
0.108,3.75161179727e-13,0.426171556045
0.109,5.51758465407e-13,0.281106234754
0.11,5.2217364353e-13,0.303733701626
detector location: CC
time bin upper bound,flux mean,flux RE
0.1,1.15792243559e-06,0.000226324453023
0.101,1.24140512207e-11,0.0619448120301
0.102,9.97909776391e-13,0.202647616023
0.103,1.4114816771e-12,0.176620091066
0.104,1.30755421305e-12,0.230691699607
0.105,8.95657984128e-13,0.201628659387
0.106,1.35783472647e-12,0.193429323647
0.107,1.22812395598e-12,0.201989744248
0.108,1.46681814868e-12,0.181167156498
0.109,1.01982605361e-12,0.198426472052
0.11,7.80176655637e-13,0.245148130261
detector location: SE
time bin upper bound,flux mean,flux RE
0.1,5.3647249527e-07,0.000333055542782
0.101,4.3794807859e-12,0.105611500502
0.102,5.90061598942e-13,0.357342764491
0.103,4.00627544137e-13,0.293214438651
0.104,5.373982787e-13,0.30526488936
0.105,3.0118074482e-13,0.360159927101
0.106,3.41046705238e-13,0.33081554413
0.107,1.86369092137e-13,0.43153424528
0.108,4.81604435616e-13,0.308740599692
0.109,5.10176048588e-13,0.315037352125
0.11,4.19133609107e-13,0.313648854258
detector location: SW
time bin upper bound,flux mean,flux RE
0.1,6.41951087856e-07,0.000304198874776
0.101,5.02102593701e-12,0.0924480769082
0.102,4.296097611e-13,0.314376017495
0.103,5.23452978633e-13,0.287623156895
0.104,4.03468254355e-13,0.342093184823
0.105,2.65480624498e-13,0.397750004984
0.106,5.21981503176e-13,0.323935671611
0.107,3.74728255971e-13,0.373433359793
0.108,4.92510709424e-13,0.281735564442
0.109,2.12338136819e-13,0.442364770556
0.11,1.26817720328e-13,0.479786423261
