HEU X,HEU Y,HEU Z
0,0,0
detector location: NE
time bin upper bound,flux mean,flux RE
0.1,3.95570159211e-07,0.000246151483311
0.101,3.68639671646e-12,0.069947227346
0.102,4.57701314711e-13,0.20140474359
0.103,4.17628922061e-13,0.204424390067
0.104,4.12163416896e-13,0.19940973833
0.105,3.45979839164e-13,0.211577691162
0.106,3.99824951489e-13,0.218781933232
0.107,4.41507168664e-13,0.205465404885
0.108,3.71872521021e-13,0.202966375199
0.109,6.08393819848e-13,0.182735766202
0.11,4.49719036674e-13,0.191564866006
detector location: NW
time bin upper bound,flux mean,flux RE
0.1,5.36374402976e-07,0.000210636249193
0.101,5.17799862391e-12,0.0633565842043
0.102,4.38308371475e-13,0.189533719191
0.103,2.82079755965e-13,0.208554135724
0.104,3.91164230142e-13,0.220911059407
0.105,2.35247163143e-13,0.239614907226
0.106,2.96854082066e-13,0.205523781659
0.107,4.30229487339e-13,0.196816862737
0.108,3.6995201171e-13,0.231204477808
0.109,4.91759488778e-13,0.195740081107
0.11,4.07599853776e-13,0.200518475273
detector location: CC
time bin upper bound,flux mean,flux RE
0.1,1.15813119545e-06,0.00014313968609
0.101,1.16377210898e-11,0.0395851945819
0.102,1.04437080621e-12,0.131750271171
0.103,1.29076119566e-12,0.113895554401
0.104,1.21407359816e-12,0.135872580946
0.105,1.21388132839e-12,0.117719133467
0.106,1.01580820535e-12,0.140234675316
0.107,1.08895586733e-12,0.130364874855
0.108,1.14556496049e-12,0.125749992504
0.109,1.17421549909e-12,0.126243930733
0.11,1.01097084411e-12,0.137222179508
detector location: SE
time bin upper bound,flux mean,flux RE
0.1,5.3645537348e-07,0.000210648847282
0.101,4.49518958217e-12,0.0659568866085
0.102,3.65130010518e-13,0.260905762796
0.103,3.6958142854e-13,0.200522923417
0.104,4.65456125475e-13,0.199705218996
0.105,4.17589085262e-13,0.210302311175
0.106,2.85442743173e-13,0.22447325574
0.107,2.58296103867e-13,0.253245490716
0.108,3.71021527653e-13,0.211144265487
0.109,3.87592772925e-13,0.214908012986
0.11,2.95203114654e-13,0.228185819698
detector location: SW
time bin upper bound,flux mean,flux RE
0.1,6.41732707485e-07,0.00019242033648
0.101,4.62232748846e-12,0.0608477041085
0.102,4.53396347237e-13,0.188522879151
0.103,5.34971710758e-13,0.183309307324
0.104,3.77761271343e-13,0.205448823783
0.105,2.53727759768e-13,0.244822868817
0.106,4.05855696344e-13,0.220474935263
0.107,4.87762959322e-13,0.205516976231
0.108,4.30957281279e-13,0.181574965338
0.109,3.12818085766e-13,0.236757838567
0.11,2.14704816787e-13,0.26035781522
