HEU X,HEU Y,HEU Z
25,25,25
detector location: NE
time bin upper bound,flux mean,flux RE
0.1,4.03262361212e-07,0.000276427402449
0.101,3.86295530611e-12,0.0762430486725
0.102,5.81433741335e-13,0.203065187428
0.103,2.8518372213e-13,0.235747373104
0.104,5.4378596525e-13,0.21527218557
0.105,4.19894383619e-13,0.238476012586
0.106,5.69270891299e-13,0.223259096865
0.107,4.14244325255e-13,0.223369317345
0.108,4.36388525085e-13,0.229341738959
0.109,3.48094821867e-13,0.26985543194
0.11,4.42610127945e-13,0.231109038496
detector location: NW
time bin upper bound,flux mean,flux RE
0.1,5.10847840647e-07,0.000242564114063
0.101,4.30274752698e-12,0.0785292758407
0.102,5.64816970568e-14,0.471232580691
0.103,2.76758068908e-14,0.504466741792
0.104,1.00781635682e-13,0.386252543263
0.105,6.5646817843e-14,0.476812944117
0.106,9.9031363892e-14,0.536395012298
0.107,4.98809621788e-14,0.626858139288
0.108,8.36460491292e-14,0.443132669202
0.109,5.87064399799e-14,0.515653558231
0.11,7.28038646224e-14,0.58076569098
detector location: CC
time bin upper bound,flux mean,flux RE
0.1,1.08980494727e-06,0.000165548717678
0.101,9.60040320415e-12,0.0488152444087
0.102,3.48515164577e-13,0.25813231039
0.103,3.18668189549e-13,0.305350975181
0.104,1.49636601629e-13,0.36632108246
0.105,4.0025325492e-13,0.236924682021
0.106,3.46044976216e-13,0.281149712782
0.107,2.13167603327e-13,0.298766109648
0.108,1.63828726885e-13,0.300924208304
0.109,1.71674090931e-13,0.300093346161
0.11,3.22107496407e-13,0.298404370863
detector location: SE
time bin upper bound,flux mean,flux RE
0.1,5.10870811512e-07,0.000242582239362
0.101,3.73120203098e-12,0.0837342379886
0.102,4.31595768978e-14,0.513404571629
0.103,1.21762269009e-13,0.442427985113
0.104,6.10857076855e-14,0.504661936358
0.105,1.47422009938e-13,0.439991924909
0.106,1.88262722488e-13,0.418361148658
0.107,1.51532230841e-14,0.598494670339
0.108,3.12839478168e-14,0.783837197431
0.109,5.01524230128e-14,0.611312175675
0.11,8.71575803976e-14,0.44961413756
detector location: SW
time bin upper bound,flux mean,flux RE
0.1,6.10730830285e-07,0.000221593074344
0.101,4.00024891471e-12,0.0747660307059
0.102,1.13066468471e-14,0.999999999942
0.103,4.00791152092e-14,0.612310989906
0.104,0.0,0.0
0.105,3.38479215684e-17,1.0
0.106,4.14753725073e-14,0.612037554523
0.107,3.38748608188e-14,0.587296180166
0.108,0.0,0.0
0.109,3.32908535653e-15,0.896867075678
0.11,6.0193674395e-14,0.660796963801
