HEU X,HEU Y,HEU Z
25,25,25
detector location: NE
time bin upper bound,flux mean,flux RE
0.1,4.03282913741e-07,0.000201878550195
0.101,4.08927838491e-12,0.0544075995255
0.102,5.65843683839e-13,0.156655078635
0.103,3.67972443911e-13,0.178992026324
0.104,5.06571657337e-13,0.154006971738
0.105,4.25437955251e-13,0.16818836402
0.106,5.94433229294e-13,0.153728010553
0.107,3.79891402596e-13,0.174425535289
0.108,4.54482206244e-13,0.169471653325
0.109,4.43902276138e-13,0.179692982101
0.11,4.54497819238e-13,0.164633418762
detector location: NW
time bin upper bound,flux mean,flux RE
0.1,5.10831450144e-07,0.000177149984891
0.101,4.25118676043e-12,0.0571685300197
0.102,7.19522572322e-14,0.36036410185
0.103,6.23874762077e-14,0.549890911204
0.104,8.57396126339e-14,0.306138362822
0.105,7.31993484067e-14,0.427582065714
0.106,1.33610117758e-13,0.312654234496
0.107,1.09752039651e-13,0.349755839807
0.108,9.39198480063e-14,0.352750997921
0.109,4.28224776666e-14,0.40993838707
0.11,5.54756301409e-14,0.459813584493
detector location: CC
time bin upper bound,flux mean,flux RE
0.1,1.0898305059e-06,0.000120893301651
0.101,9.75170621204e-12,0.0355872381692
0.102,3.44740056299e-13,0.203738709606
0.103,3.78754345307e-13,0.190968930407
0.104,2.54802932058e-13,0.203764536976
0.105,3.344406327e-13,0.181958029599
0.106,3.37642425752e-13,0.195645547176
0.107,2.13122444217e-13,0.232305524624
0.108,2.78265670042e-13,0.205358693831
0.109,1.73366968894e-13,0.241869173731
0.11,3.20538097422e-13,0.207767494108
detector location: SE
time bin upper bound,flux mean,flux RE
0.1,5.10874277921e-07,0.000177155030155
0.101,3.75623882494e-12,0.0599369905003
0.102,6.28349851376e-14,0.371671919594
0.103,1.1295393444e-13,0.317669853631
0.104,6.50386891651e-14,0.39034489271
0.105,1.02680727424e-13,0.378350212341
0.106,1.62792644956e-13,0.34528466964
0.107,4.82206838413e-14,0.449651611394
0.108,3.33687722505e-14,0.536083339908
0.109,1.06347175951e-13,0.410180841697
0.11,6.35298882398e-14,0.42208818627
detector location: SW
time bin upper bound,flux mean,flux RE
0.1,6.10683195449e-07,0.000161845873343
0.101,4.36589771272e-12,0.0541849152942
0.102,2.83081324603e-14,0.815300252862
0.103,5.85775620969e-14,0.441435986601
0.104,2.41665012097e-15,0.846950539288
0.105,9.04862820804e-15,0.698548206245
0.106,3.77555248152e-14,0.463171310145
0.107,3.89783929129e-14,0.441845514195
0.108,7.52898218851e-15,1.0
0.109,1.94838826088e-14,0.537585929608
0.11,3.54914068876e-14,0.601522242626
