HEU X,HEU Y,HEU Z
25,25,25
detector location: NE
time bin upper bound,flux mean,flux RE
0.1,4.03264377572e-07,0.000260613245144
0.101,3.85300405406e-12,0.0714948678008
0.102,5.86080545607e-13,0.196216389887
0.103,3.62054702606e-13,0.21545654215
0.104,5.27960370035e-13,0.203240244244
0.105,4.2270113052e-13,0.221667229143
0.106,5.30768670374e-13,0.215594195881
0.107,3.94145108659e-13,0.216597700504
0.108,4.25685004014e-13,0.214186744899
0.109,3.61444997101e-13,0.246258405732
0.11,4.05331944771e-13,0.226236828154
detector location: NW
time bin upper bound,flux mean,flux RE
0.1,5.10833824219e-07,0.000228691858218
0.101,4.20035364816e-12,0.07407442354
0.102,7.50839381214e-14,0.430329621552
0.103,2.46007172363e-14,0.504466741793
0.104,8.95836761616e-14,0.386252543265
0.105,6.76871415804e-14,0.433574077221
0.106,1.15457442261e-13,0.472959700288
0.107,4.77187229223e-14,0.586746811438
0.108,9.01328366906e-14,0.405313676684
0.109,5.21835022044e-14,0.515653558232
0.11,6.4714546331e-14,0.58076569098
detector location: CC
time bin upper bound,flux mean,flux RE
0.1,1.08984947877e-06,0.00015607712203
0.101,9.49078902009e-12,0.0462389773588
0.102,3.19091444269e-13,0.251701247436
0.103,3.6080425072e-13,0.260183485692
0.104,1.50901994696e-13,0.334239406242
0.105,3.6820342036e-13,0.230132087927
0.106,3.15026156984e-13,0.275529623481
0.107,2.06445025031e-13,0.282414754797
0.108,1.78060695065e-13,0.296435926435
0.109,1.54525383204e-13,0.296614660257
0.11,3.4875109922e-13,0.264742331824
detector location: SE
time bin upper bound,flux mean,flux RE
0.1,5.10865138256e-07,0.000228708543606
0.101,3.69601997598e-12,0.0787271747347
0.102,3.92873884129e-14,0.501889248397
0.103,1.16997791818e-13,0.41608369863
0.104,5.42984068316e-14,0.504661936359
0.105,1.57824682261e-13,0.402815921598
0.106,1.67344642212e-13,0.418361148659
0.107,1.34695316303e-14,0.598494670339
0.108,2.78079536149e-14,0.783837197432
0.109,4.45799315669e-14,0.611312175676
0.11,7.74742164622e-14,0.449609427267
detector location: SW
time bin upper bound,flux mean,flux RE
0.1,6.10716711752e-07,0.000208925924133
0.101,4.05878306291e-12,0.0697055504752
0.102,1.0050352753e-14,0.999999999935
0.103,3.5625880186e-14,0.612310989907
0.104,0.0,0.0
0.105,3.00870413941e-17,1.0
0.106,4.92629854064e-14,0.522598989318
0.107,3.01109873945e-14,0.587296180167
0.108,0.0,0.0
0.109,5.9479462487e-15,0.672004544942
0.11,5.35054883511e-14,0.660796963801
