HEU X,HEU Y,HEU Z
25,25,25
detector location: NE
time bin upper bound,flux mean,flux RE
0.1,4.03272092424e-07,0.000247237427861
0.101,3.90502077197e-12,0.0678005380513
0.102,6.22545939417e-13,0.176440760127
0.103,3.87768630436e-13,0.203208872201
0.104,5.02030145983e-13,0.196284131004
0.105,4.28085968531e-13,0.206632994131
0.106,6.11120916136e-13,0.190974787107
0.107,3.60604095431e-13,0.213661807257
0.108,3.9298398834e-13,0.210301536844
0.109,4.37205582107e-13,0.231042310539
0.11,4.23483033071e-13,0.20892751316
detector location: NW
time bin upper bound,flux mean,flux RE
0.1,5.10812523989e-07,0.000216958565987
0.101,4.29392093658e-12,0.0697338226981
0.102,9.27405928388e-14,0.394466819329
0.103,2.21406455127e-14,0.504466741794
0.104,8.64849005353e-14,0.36640156355
0.105,6.32711778857e-14,0.419104438446
0.106,1.13857058374e-13,0.440396390565
0.107,6.4374877321e-14,0.513832157288
0.108,8.11195530216e-14,0.405313676685
0.109,4.69651519839e-14,0.515653558232
0.11,5.82430916979e-14,0.580765690981
detector location: CC
time bin upper bound,flux mean,flux RE
0.1,1.08987647309e-06,0.000148063206032
0.101,9.64877243243e-12,0.0437391758252
0.102,3.16605805e-13,0.235164567276
0.103,3.87364063897e-13,0.237640612984
0.104,1.56291419269e-13,0.314528542114
0.105,3.98342380154e-13,0.209941780763
0.106,3.65713822571e-13,0.240345258455
0.107,1.97057706334e-13,0.269464497094
0.108,1.95387053274e-13,0.295967843528
0.109,1.57411857319e-13,0.276085180861
0.11,3.41900138908e-13,0.250503560985
detector location: SE
time bin upper bound,flux mean,flux RE
0.1,5.10871861314e-07,0.000216973113078
0.101,3.75126285734e-12,0.074758480679
0.102,6.72549507698e-14,0.436603903247
0.103,1.05298012636e-13,0.416083698631
0.104,7.51450302952e-14,0.47956720341
0.105,1.53048247703e-13,0.380702114291
0.106,1.6267699721e-13,0.394367309297
0.107,1.21225784673e-14,0.59849467034
0.108,2.50915327587e-14,0.78183040458
0.109,8.70890148429e-14,0.608408214834
0.11,6.9726794816e-14,0.449609427268
detector location: SW
time bin upper bound,flux mean,flux RE
0.1,6.10744573063e-07,0.000198203582892
0.101,4.03443664016e-12,0.0667321812792
0.102,4.24621986876e-14,0.815300252919
0.103,3.20632921674e-14,0.612310989907
0.104,0.0,0.0
0.105,2.70783372547e-17,1.0
0.106,4.43370406505e-14,0.522594819333
0.107,3.00348967395e-14,0.538840578822
0.108,0.0,0.0
0.109,1.6728737204e-14,0.713193986255
0.11,5.05844333225e-14,0.630890699631
