HEU X,HEU Y,HEU Z
25,25,25
detector location: NE
time bin upper bound,flux mean,flux RE
0.1,4.0330247573e-07,0.000179369158815
0.101,4.05962365431e-12,0.0485954617451
0.102,5.43449902375e-13,0.141245574343
0.103,3.94783725525e-13,0.157025137906
0.104,5.31345424653e-13,0.135502409655
0.105,5.25878018953e-13,0.143334126845
0.106,5.76254313814e-13,0.14010666935
0.107,4.1792281244e-13,0.145959902812
0.108,4.78355802428e-13,0.142673111629
0.109,4.68669860626e-13,0.158105767687
0.11,4.33472649942e-13,0.147063361607
detector location: NW
time bin upper bound,flux mean,flux RE
0.1,5.10880485705e-07,0.000157396939382
0.101,4.28405731996e-12,0.0503906393295
0.102,5.68044136045e-14,0.36036410185
0.103,7.34796172021e-14,0.441324660737
0.104,1.14354071527e-13,0.257594839995
0.105,7.8415101911e-14,0.34766717955
0.106,1.22281777039e-13,0.284060051802
0.107,1.00205821105e-13,0.314325860597
0.108,8.41229744875e-14,0.327756911022
0.109,4.53215827279e-14,0.397559367711
0.11,5.34608049021e-14,0.404600920498
detector location: CC
time bin upper bound,flux mean,flux RE
0.1,1.08973069264e-06,0.00010741992086
0.101,9.69780032012e-12,0.0315219033273
0.102,3.23980948353e-13,0.184976372713
0.103,3.2401721708e-13,0.181767537442
0.104,2.46594880585e-13,0.187428307933
0.105,3.01625346525e-13,0.172356369817
0.106,3.28805985159e-13,0.179541377477
0.107,2.11239528979e-13,0.205558656847
0.108,2.69271943094e-13,0.180672967908
0.109,2.64282045898e-13,0.183242407224
0.11,3.14603442018e-13,0.186890043009
detector location: SE
time bin upper bound,flux mean,flux RE
0.1,5.10802316861e-07,0.000157411460072
0.101,3.76480992187e-12,0.0526415699169
0.102,8.79832236165e-14,0.330411606013
0.103,9.31602559175e-14,0.306855172241
0.104,5.86967931037e-14,0.361477881764
0.105,1.00954543312e-13,0.327056723049
0.106,1.37465244717e-13,0.327301551363
0.107,5.2512292148e-14,0.398131385996
0.108,3.06595059642e-14,0.472908845057
0.109,8.59144260594e-14,0.401424412271
0.11,7.99758479527e-14,0.331222372617
detector location: SW
time bin upper bound,flux mean,flux RE
0.1,6.10686594634e-07,0.000143802067842
0.101,4.36758728091e-12,0.0484687325298
0.102,2.23485256279e-14,0.815300252814
0.103,5.50534077324e-14,0.403853113483
0.104,1.0505779145e-14,0.782604963715
0.105,7.14365384846e-15,0.698548206246
0.106,2.98069932751e-14,0.463171310147
0.107,4.40441632359e-14,0.431390144437
0.108,2.35456456433e-14,0.566404119407
0.109,6.16336620476e-14,0.400377632532
0.11,3.65603912666e-14,0.516812583642
