HEU X,HEU Y,HEU Z
25,25,25
detector location: NE
time bin upper bound,flux mean,flux RE
0.1,4.03271978035e-07,0.000225702746414
0.101,4.13808437187e-12,0.0602819341652
0.102,5.60152840731e-13,0.169219856153
0.103,3.66134560987e-13,0.188426179652
0.104,5.00255318599e-13,0.177011343881
0.105,4.19672673959e-13,0.191369663867
0.106,6.62299686251e-13,0.165527483909
0.107,3.68393565522e-13,0.191515512016
0.108,4.58354027089e-13,0.195444444736
0.109,4.53236639778e-13,0.198318379637
0.11,3.98535829152e-13,0.196078461105
detector location: NW
time bin upper bound,flux mean,flux RE
0.1,5.10840915295e-07,0.000198051337287
0.101,4.26411677924e-12,0.0642297060587
0.102,7.72838273657e-14,0.394466819331
0.103,3.90881371855e-14,0.57877368078
0.104,9.13591244669e-14,0.332083358148
0.105,5.44412937284e-14,0.407120516853
0.106,1.18695363841e-13,0.387064983544
0.107,1.11644426804e-13,0.389336461522
0.108,7.79564170563e-14,0.375397970106
0.109,4.74025019995e-14,0.444509911537
0.11,5.26709841615e-14,0.540898889373
detector location: CC
time bin upper bound,flux mean,flux RE
0.1,1.0898189809e-06,0.000135164613997
0.101,9.89998302927e-12,0.03971012181
0.102,2.75574019262e-13,0.227475472113
0.103,3.77645443307e-13,0.21446861069
0.104,1.92820363651e-13,0.251393727232
0.105,3.74723482701e-13,0.194934267283
0.106,3.50625689735e-13,0.217346967754
0.107,1.69695196841e-13,0.262064952451
0.108,2.31099526922e-13,0.248137975305
0.109,1.51845605399e-13,0.254740726925
0.11,3.30699519158e-13,0.235056390241
detector location: SE
time bin upper bound,flux mean,flux RE
0.1,5.10839597771e-07,0.000198076532624
0.101,3.80148647534e-12,0.067091165795
0.102,5.60457923083e-14,0.436603903248
0.103,1.12421105354e-13,0.354368276531
0.104,6.47022589369e-14,0.46525351012
0.105,1.27540206419e-13,0.380702114293
0.106,1.96692388866e-13,0.356617383932
0.107,1.50769857335e-14,0.519314300731
0.108,3.70178842059e-14,0.594753052433
0.109,1.09758804615e-13,0.477743170529
0.11,5.81056623467e-14,0.44960942727
detector location: SW
time bin upper bound,flux mean,flux RE
0.1,6.10660225447e-07,0.000180949348696
0.101,4.16791679331e-12,0.0613254146606
0.102,3.53851655731e-14,0.815300252917
0.103,4.13066080413e-14,0.530648467602
0.104,3.02081265121e-15,0.846950539288
0.105,4.29401761017e-16,0.948905735175
0.106,3.69475338755e-14,0.522594819334
0.107,2.50290806162e-14,0.538840578823
0.108,9.41122773564e-15,1.0
0.109,1.61191474721e-14,0.631437877458
0.11,4.43642586095e-14,0.601522242626
